order_id,order_date,customer_id,product_id,quantity,payment_method,order_status,unit_price,cost_price,gross_amount,refund_amount,revenue,cost,margin
O01051,2026-08-20,C0247,P066,2.0,Net Banking,Delivered,14371.87,7811.16,28743.74,0.0,28743.74,15622.32,13121.42
O01052,2025-03-13,C0155,P030,4.0,Cash on Delivery,Delivered,6154.82,4114.48,24619.28,0.0,24619.28,16457.92,8161.36
O01053,2026-07-21,C0034,P003,2.0,Net Banking,Delivered,13309.48,9919.88,26618.96,0.0,26618.96,19839.76,6779.2
O01054,2026-07-13,C0129,P021,1.0,Net Banking,Delivered,14009.07,10751.96,14009.07,0.0,14009.07,10751.96,3257.11
O01055,2025-08-26,C0160,P049,4.0,Cash on Delivery,Delivered,4107.04,1855.14,16428.16,0.0,16428.16,7420.56,9007.6
O01056,2025-04-14,C0089,P062,1.0,Card,Delivered,2068.98,1188.23,2068.98,0.0,2068.98,1188.23,880.75
O01057,2025-07-29,C0093,P038,3.0,Net Banking,Cancelled,12836.48,6455.88,38509.44,0.0,38509.44,19367.64,19141.8
O01058,2026-07-08,C0327,P015,3.0,Cash on Delivery,Delivered,6437.34,3494.57,19312.02,0.0,19312.02,10483.71,8828.31
O01059,2026-04-13,C0241,P052,2.0,UPI,Delivered,13297.72,9971.58,26595.44,0.0,26595.44,19943.16,6652.28
O01060,2026-03-30,C0323,P079,3.0,Cash on Delivery,Delivered,7111.7,4863.19,21335.1,0.0,21335.1,14589.57,6745.53
O01061,2025-09-25,C0404,P046,1.0,UPI,Delivered,2129.23,1633.62,2129.23,0.0,2129.23,1633.62,495.61
O01062,2026-01-21,C0117,P025,3.0,Net Banking,Delivered,1601.59,753.23,4804.77,0.0,4804.77,2259.69,2545.08
O01063,2026-01-22,C0094,P021,1.0,Cash on Delivery,Delivered,14009.07,10751.96,14009.07,0.0,14009.07,10751.96,3257.11
O01064,2025-09-16,C0163,P005,2.0,Cash on Delivery,Delivered,6783.17,4076.36,13566.34,0.0,13566.34,8152.72,5413.62
O01065,2025-10-10,C0099,P070,2.0,UPI,Delivered,3479.96,2016.32,6959.92,0.0,6959.92,4032.64,2927.28
O01066,2025-02-09,C0113,P047,1.0,Cash on Delivery,Delivered,14359.31,8667.35,14359.31,0.0,14359.31,8667.35,5691.96
O01067,2026-05-01,C0359,P068,3.0,Cash on Delivery,Refunded,12071.31,7153.93,36213.93,36213.93,0.0,21461.79,-21461.79
O01068,2025-08-08,C0091,P018,2.0,Net Banking,Delivered,303.49,206.25,606.98,0.0,606.98,412.5,194.48
O01069,2025-05-09,C0346,P021,4.0,Cash on Delivery,Delivered,14009.07,10751.96,56036.28,0.0,56036.28,43007.84,13028.44
O01070,2026-06-04,C0206,P023,2.0,Card,Delivered,439.44,327.46,878.88,0.0,878.88,654.92,223.96
O01071,2025-09-17,C0017,P064,3.0,UPI,Delivered,5946.13,4282.19,17838.39,0.0,17838.39,12846.57,4991.82
O01072,2026-01-01,C0274,P067,4.0,Cash on Delivery,Delivered,12445.22,5676.03,49780.88,0.0,49780.88,22704.12,27076.76
O01073,2026-06-28,C0173,P040,3.0,UPI,Delivered,8959.9,4737.71,26879.7,0.0,26879.7,14213.13,12666.57
O01074,2026-06-08,C0116,P010,1.0,UPI,Refunded,10026.33,7331.49,10026.33,10026.33,0.0,7331.49,-7331.49
O01075,2025-01-16,C0349,P052,4.0,UPI,Delivered,13297.72,9971.58,53190.88,0.0,53190.88,39886.32,13304.56
O01076,2025-05-09,C0181,P072,3.0,Cash on Delivery,Delivered,9079.93,6344.33,27239.79,0.0,27239.79,19032.99,8206.8
O01077,2026-07-29,C0091,P075,4.0,Cash on Delivery,Delivered,7874.14,5546.4,31496.56,0.0,31496.56,22185.6,9310.96
O01078,2025-04-19,C0082,P061,3.0,UPI,Delivered,12510.45,6107.96,37531.35,0.0,37531.35,18323.88,19207.47
O01079,2026-06-17,C0324,P064,4.0,Card,Delivered,5946.13,4282.19,23784.52,0.0,23784.52,17128.76,6655.76
O01080,2025-09-26,C0449,P005,3.0,UPI,Delivered,6783.17,4076.36,20349.51,0.0,20349.51,12229.08,8120.43
O01081,2025-06-11,C0114,P053,1.0,Card,Delivered,9131.74,4112.66,9131.74,0.0,9131.74,4112.66,5019.08
O01082,2025-09-17,C0257,P055,4.0,UPI,Delivered,14841.02,10384.11,59364.08,0.0,59364.08,41536.44,17827.64
O01083,2025-04-12,C0058,P037,4.0,Net Banking,Refunded,4665.94,2341.94,18663.76,18663.76,0.0,9367.76,-9367.76
O01084,2026-05-21,C0154,P056,4.0,UPI,Delivered,11227.29,6010.72,44909.16,0.0,44909.16,24042.88,20866.28
O01085,2026-07-25,C0365,P059,4.0,UPI,Delivered,12616.04,7036.26,50464.16,0.0,50464.16,28145.04,22319.12
O01086,2025-09-04,C0404,P069,1.0,Cash on Delivery,Cancelled,9557.74,6950.77,9557.74,0.0,9557.74,6950.77,2606.97
O01087,2026-06-21,C0116,P073,4.0,Card,Delivered,8017.96,5695.21,32071.84,0.0,32071.84,22780.84,9291.0
O01088,2025-05-11,C0343,P059,2.0,Net Banking,Delivered,12616.04,7036.26,25232.08,0.0,25232.08,14072.52,11159.56
O01089,2025-12-19,C0266,P002,1.0,Card,Cancelled,7371.61,3402.04,7371.61,0.0,7371.61,3402.04,3969.57
O01090,2025-07-15,C0315,P065,2.0,Net Banking,Delivered,839.96,413.59,1679.92,0.0,1679.92,827.18,852.74
O01091,2026-01-17,C0203,P060,4.0,UPI,Delivered,3689.37,2341.82,14757.48,0.0,14757.48,9367.28,5390.2
O01092,2025-08-15,C0041,P051,3.0,Cash on Delivery,Delivered,14740.26,7745.22,44220.78,0.0,44220.78,23235.66,20985.12
O01093,2026-04-21,C0105,P030,2.0,Cash on Delivery,Delivered,6154.82,4114.48,12309.64,0.0,12309.64,8228.96,4080.68
O01094,2026-04-22,C0389,P011,4.0,Card,Delivered,11146.48,5146.21,44585.92,0.0,44585.92,20584.84,24001.08
O01095,2025-09-22,C0378,P076,2.0,Cash on Delivery,Delivered,7520.44,5735.15,15040.88,0.0,15040.88,11470.3,3570.58
O01096,2026-01-07,C0193,P039,4.0,Card,Delivered,10818.63,6060.84,43274.52,0.0,43274.52,24243.36,19031.16
O01097,2026-05-01,C0401,P077,4.0,Card,Delivered,14946.14,7546.37,59784.56,0.0,59784.56,30185.48,29599.08
O01098,2026-03-10,C0278,P072,4.0,Net Banking,Delivered,9079.93,6344.33,36319.72,0.0,36319.72,25377.32,10942.4
O01099,2025-07-30,C0354,P063,3.0,Card,Delivered,990.1,448.51,2970.3,0.0,2970.3,1345.53,1624.77
O01100,2026-07-26,C0237,P064,2.0,Net Banking,Cancelled,5946.13,4282.19,11892.26,0.0,11892.26,8564.38,3327.88
O01101,2026-01-12,C0425,P061,1.0,Cash on Delivery,Delivered,12510.45,6107.96,12510.45,0.0,12510.45,6107.96,6402.49
O01102,2026-01-30,C0221,P054,1.0,Card,Cancelled,13584.74,8606.48,13584.74,0.0,13584.74,8606.48,4978.26
O01103,2026-03-26,C0068,P073,1.0,Card,Delivered,8017.96,5695.21,8017.96,0.0,8017.96,5695.21,2322.75
O01104,2025-12-30,C0197,P058,1.0,UPI,Delivered,6203.23,2963.61,6203.23,0.0,6203.23,2963.61,3239.62
O01105,2026-04-02,C0256,P056,4.0,Card,Delivered,11227.29,6010.72,44909.16,0.0,44909.16,24042.88,20866.28
O01106,2025-08-14,C0139,P034,2.0,Card,Delivered,11064.4,6882.23,22128.8,0.0,22128.8,13764.46,8364.34
O01107,2025-05-11,C0312,P031,2.0,UPI,Delivered,1647.98,1037.32,3295.96,0.0,3295.96,2074.64,1221.32
O01108,2026-08-11,C0435,P052,3.0,UPI,Delivered,13297.72,9971.58,39893.16,0.0,39893.16,29914.74,9978.42
O01109,2026-04-21,C0149,P076,2.0,Cash on Delivery,Delivered,7520.44,5735.15,15040.88,0.0,15040.88,11470.3,3570.58
O01110,2025-10-04,C0099,P001,2.0,Card,Delivered,8541.95,5952.01,17083.9,0.0,17083.9,11904.02,5179.88
O01111,2025-06-05,C0076,P055,2.0,Cash on Delivery,Delivered,14841.02,10384.11,29682.04,0.0,29682.04,20768.22,8913.82
O01112,2025-08-06,C0282,P022,3.0,Cash on Delivery,Delivered,1329.44,646.27,3988.32,0.0,3988.32,1938.81,2049.51
O01113,2025-07-09,C0371,P040,1.0,UPI,Delivered,8959.9,4737.71,8959.9,0.0,8959.9,4737.71,4222.19
O01114,2026-02-21,C0403,P001,2.0,Net Banking,Delivered,8541.95,5952.01,17083.9,0.0,17083.9,11904.02,5179.88
O01115,2026-06-30,C0109,P065,3.0,Cash on Delivery,Delivered,839.96,413.59,2519.88,0.0,2519.88,1240.77,1279.11
O01116,2025-02-10,C0188,P063,3.0,Net Banking,Delivered,990.1,448.51,2970.3,0.0,2970.3,1345.53,1624.77
O01117,2025-11-03,C0199,P054,4.0,Card,Delivered,13584.74,8606.48,54338.96,0.0,54338.96,34425.92,19913.04
O01118,2025-12-04,C0303,P042,3.0,UPI,Refunded,13681.98,6634.74,41045.94,41045.94,0.0,19904.22,-19904.22
O01119,2025-11-10,C0327,P021,1.0,Card,Delivered,14009.07,10751.96,14009.07,0.0,14009.07,10751.96,3257.11
O01120,2025-03-16,C0154,P079,2.0,Card,Delivered,7111.7,4863.19,14223.4,0.0,14223.4,9726.38,4497.02
O01121,2025-10-06,C0040,P022,3.0,UPI,Delivered,1329.44,646.27,3988.32,0.0,3988.32,1938.81,2049.51
O01122,2025-06-25,C0133,P038,1.0,Card,Cancelled,12836.48,6455.88,12836.48,0.0,12836.48,6455.88,6380.6
O01123,2025-09-30,C0405,P080,3.0,UPI,Delivered,9457.18,5733.69,28371.54,0.0,28371.54,17201.07,11170.47
O01124,2025-10-16,C0132,P008,3.0,Net Banking,Refunded,12118.46,7359.58,36355.38,36355.38,0.0,22078.74,-22078.74
O01125,2025-09-29,C0279,P062,3.0,Card,Delivered,2068.98,1188.23,6206.94,0.0,6206.94,3564.69,2642.25
O01126,2025-03-07,C0362,P047,3.0,UPI,Delivered,14359.31,8667.35,43077.93,0.0,43077.93,26002.05,17075.88
O01127,2026-04-28,C0084,P017,3.0,Cash on Delivery,Cancelled,14858.02,6711.03,44574.06,0.0,44574.06,20133.09,24440.97
O01128,2025-09-05,C0399,P017,1.0,Card,Delivered,14858.02,6711.03,14858.02,0.0,14858.02,6711.03,8146.99
O01129,2025-06-05,C0242,P013,2.0,Net Banking,Delivered,6574.21,4979.47,13148.42,0.0,13148.42,9958.94,3189.48
O01130,2025-02-16,C0116,P017,2.0,UPI,Delivered,14858.02,6711.03,29716.04,0.0,29716.04,13422.06,16293.98
O01131,2026-03-30,C0109,P038,2.0,Card,Cancelled,12836.48,6455.88,25672.96,0.0,25672.96,12911.76,12761.2
O01132,2025-07-20,C0221,P078,2.0,Card,Delivered,13492.31,9504.32,26984.62,0.0,26984.62,19008.64,7975.98
O01133,2025-05-04,C0392,P045,1.0,Card,Delivered,6056.96,4487.85,6056.96,0.0,6056.96,4487.85,1569.11
O01134,2025-01-01,C0041,P006,4.0,Net Banking,Delivered,6245.94,3616.94,24983.76,0.0,24983.76,14467.76,10516.0
O01135,2025-07-10,C0368,P035,4.0,UPI,Delivered,349.19,257.18,1396.76,0.0,1396.76,1028.72,368.04
O01136,2026-08-02,C0147,P014,1.0,Cash on Delivery,Cancelled,13186.98,9133.57,13186.98,0.0,13186.98,9133.57,4053.41
O01137,2026-05-31,C0112,P072,1.0,Cash on Delivery,Delivered,9079.93,6344.33,9079.93,0.0,9079.93,6344.33,2735.6
O01138,2026-03-18,C0103,P061,3.0,Cash on Delivery,Delivered,12510.45,6107.96,37531.35,0.0,37531.35,18323.88,19207.47
O01139,2025-05-23,C0046,P015,3.0,UPI,Refunded,6437.34,3494.57,19312.02,19312.02,0.0,10483.71,-10483.71
O01140,2025-07-10,C0412,P054,3.0,Cash on Delivery,Delivered,13584.74,8606.48,40754.22,0.0,40754.22,25819.44,14934.78
O01141,2026-06-17,C0324,P027,2.0,Net Banking,Delivered,7352.79,4560.98,14705.58,0.0,14705.58,9121.96,5583.62
O01142,2025-08-15,C0378,P013,3.0,UPI,Delivered,6574.21,4979.47,19722.63,0.0,19722.63,14938.41,4784.22
O01143,2025-11-09,C0271,P031,4.0,Card,Delivered,1647.98,1037.32,6591.92,0.0,6591.92,4149.28,2442.64
O01144,2025-10-29,C0421,P035,2.0,Net Banking,Delivered,349.19,257.18,698.38,0.0,698.38,514.36,184.02
O01145,2026-04-05,C0385,P060,3.0,Card,Delivered,3689.37,2341.82,11068.11,0.0,11068.11,7025.46,4042.65
O01146,2026-02-05,C0195,P006,2.0,Cash on Delivery,Delivered,6245.94,3616.94,12491.88,0.0,12491.88,7233.88,5258.0
O01147,2026-07-05,C0367,P069,4.0,Net Banking,Delivered,9557.74,6950.77,38230.96,0.0,38230.96,27803.08,10427.88
O01148,2026-01-28,C0280,P058,3.0,UPI,Delivered,6203.23,2963.61,18609.69,0.0,18609.69,8890.83,9718.86
O01149,2025-07-26,C0283,P049,4.0,Net Banking,Delivered,4107.04,1855.14,16428.16,0.0,16428.16,7420.56,9007.6
O01150,2025-07-29,C0040,P023,4.0,Card,Delivered,439.44,327.46,1757.76,0.0,1757.76,1309.84,447.92
O01151,2025-04-25,C0447,P034,4.0,UPI,Delivered,11064.4,6882.23,44257.6,0.0,44257.6,27528.92,16728.68
O01152,2025-09-08,C0189,P026,3.0,Net Banking,Refunded,852.67,632.13,2558.01,2558.01,0.0,1896.39,-1896.39
O01153,2025-08-07,C0164,P047,1.0,Net Banking,Delivered,14359.31,8667.35,14359.31,0.0,14359.31,8667.35,5691.96
O01154,2026-02-11,C0024,P005,3.0,Net Banking,Delivered,6783.17,4076.36,20349.51,0.0,20349.51,12229.08,8120.43
O01155,2026-03-19,C0024,P020,4.0,Net Banking,Delivered,5944.27,3719.68,23777.08,0.0,23777.08,14878.72,8898.36
O01156,2026-08-26,C0004,P006,3.0,UPI,Delivered,6245.94,3616.94,18737.82,0.0,18737.82,10850.82,7887.0
O01157,2025-12-20,C0323,P070,4.0,Card,Delivered,3479.96,2016.32,13919.84,0.0,13919.84,8065.28,5854.56
O01158,2026-07-12,C0290,P059,1.0,Net Banking,Delivered,12616.04,7036.26,12616.04,0.0,12616.04,7036.26,5579.78
O01159,2026-07-04,C0441,P064,2.0,UPI,Delivered,5946.13,4282.19,11892.26,0.0,11892.26,8564.38,3327.88
O01160,2025-05-22,C0433,P018,1.0,Card,Refunded,303.49,206.25,303.49,303.49,0.0,206.25,-206.25
O01161,2026-05-16,C0181,P004,1.0,Net Banking,Delivered,8094.9,5940.38,8094.9,0.0,8094.9,5940.38,2154.52
O01162,2026-07-01,C0248,P017,2.0,Card,Delivered,14858.02,6711.03,29716.04,0.0,29716.04,13422.06,16293.98
O01163,2026-06-26,C0116,P014,3.0,Card,Delivered,13186.98,9133.57,39560.94,0.0,39560.94,27400.71,12160.23
O01164,2026-05-22,C0279,P078,2.0,UPI,Delivered,13492.31,9504.32,26984.62,0.0,26984.62,19008.64,7975.98
O01165,2026-08-19,C0365,P013,3.0,Card,Delivered,6574.21,4979.47,19722.63,0.0,19722.63,14938.41,4784.22
O01166,2025-10-08,C0069,P007,3.0,UPI,Delivered,8714.69,4706.6,26144.07,0.0,26144.07,14119.8,12024.27
O01167,2026-02-28,C0351,P044,4.0,Net Banking,Delivered,1909.17,978.34,7636.68,0.0,7636.68,3913.36,3723.32
O01168,2025-09-27,C0254,P015,4.0,Card,Delivered,6437.34,3494.57,25749.36,0.0,25749.36,13978.28,11771.08
O01169,2025-06-03,C0181,P019,2.0,Card,Delivered,3026.45,1410.62,6052.9,0.0,6052.9,2821.24,3231.66
O01170,2025-03-24,C0318,P063,1.0,Cash on Delivery,Delivered,990.1,448.51,990.1,0.0,990.1,448.51,541.59
O01171,2026-03-02,C0169,P035,2.0,Net Banking,Delivered,349.19,257.18,698.38,0.0,698.38,514.36,184.02
O01172,2025-10-02,C0313,P035,3.0,Net Banking,Delivered,349.19,257.18,1047.57,0.0,1047.57,771.54,276.03
O01173,2025-10-11,C0249,P019,4.0,Cash on Delivery,Delivered,3026.45,1410.62,12105.8,0.0,12105.8,5642.48,6463.32
O01174,2025-06-22,C0188,P020,2.0,Cash on Delivery,Delivered,5944.27,3719.68,11888.54,0.0,11888.54,7439.36,4449.18
O01175,2025-11-23,C0054,P035,2.0,UPI,Delivered,349.19,257.18,698.38,0.0,698.38,514.36,184.02
O01176,2025-03-04,C0326,P032,4.0,UPI,Cancelled,5244.65,3856.3,20978.6,0.0,20978.6,15425.2,5553.4
O01177,2025-03-14,C0357,P048,4.0,Card,Delivered,12030.44,8903.65,48121.76,0.0,48121.76,35614.6,12507.16
O01178,2026-01-10,C0313,P044,4.0,Card,Delivered,1909.17,978.34,7636.68,0.0,7636.68,3913.36,3723.32
O01179,2026-05-23,C0138,P024,3.0,Card,Delivered,1074.45,835.05,3223.35,0.0,3223.35,2505.15,718.2
O01180,2026-02-02,C0168,P061,4.0,Card,Delivered,12510.45,6107.96,50041.8,0.0,50041.8,24431.84,25609.96
O01181,2025-04-30,C0391,P017,1.0,UPI,Delivered,14858.02,6711.03,14858.02,0.0,14858.02,6711.03,8146.99
O01182,2026-03-13,C0103,P071,2.0,Net Banking,Cancelled,7918.43,4032.33,15836.86,0.0,15836.86,8064.66,7772.2
O01183,2026-04-10,C0422,P050,4.0,Card,Delivered,8951.75,6450.47,35807.0,0.0,35807.0,25801.88,10005.12
O01184,2025-10-13,C0085,P065,4.0,Net Banking,Refunded,839.96,413.59,3359.84,3359.84,0.0,1654.36,-1654.36
O01185,2025-09-22,C0317,P032,3.0,Card,Cancelled,5244.65,3856.3,15733.95,0.0,15733.95,11568.9,4165.05
O01186,2025-11-16,C0212,P036,3.0,Cash on Delivery,Delivered,7169.47,3806.59,21508.41,0.0,21508.41,11419.77,10088.64
O01187,2026-01-11,C0003,P013,2.0,Card,Delivered,6574.21,4979.47,13148.42,0.0,13148.42,9958.94,3189.48
O01188,2025-03-30,C0384,P070,1.0,Card,Delivered,3479.96,2016.32,3479.96,0.0,3479.96,2016.32,1463.64
O01189,2025-07-22,C0179,P058,2.0,Card,Delivered,6203.23,2963.61,12406.46,0.0,12406.46,5927.22,6479.24
O01190,2025-11-30,C0342,P014,4.0,UPI,Cancelled,13186.98,9133.57,52747.92,0.0,52747.92,36534.28,16213.64
O01191,2025-08-10,C0303,P037,1.0,Cash on Delivery,Delivered,4665.94,2341.94,4665.94,0.0,4665.94,2341.94,2324.0
O01192,2025-02-10,C0332,P079,1.0,Card,Cancelled,7111.7,4863.19,7111.7,0.0,7111.7,4863.19,2248.51
O01193,2025-03-09,C0038,P068,1.0,Card,Delivered,12071.31,7153.93,12071.31,0.0,12071.31,7153.93,4917.38
O01194,2026-05-29,C0420,P040,1.0,Net Banking,Cancelled,8959.9,4737.71,8959.9,0.0,8959.9,4737.71,4222.19
O01195,2026-08-21,C0239,P059,2.0,Cash on Delivery,Refunded,12616.04,7036.26,25232.08,25232.08,0.0,14072.52,-14072.52
O01196,2025-05-07,C0169,P080,3.0,Card,Delivered,9457.18,5733.69,28371.54,0.0,28371.54,17201.07,11170.47
O01197,2025-09-12,C0397,P016,3.0,Net Banking,Delivered,7090.56,3781.92,21271.68,0.0,21271.68,11345.76,9925.92
O01198,2025-01-16,C0343,P062,4.0,Net Banking,Delivered,2068.98,1188.23,8275.92,0.0,8275.92,4752.92,3523.0
O01199,2026-04-22,C0314,P004,3.0,UPI,Delivered,8094.9,5940.38,24284.7,0.0,24284.7,17821.14,6463.56
O01200,2025-03-03,C0306,P045,3.0,Net Banking,Refunded,6056.96,4487.85,18170.88,18170.88,0.0,13463.55,-13463.55
O00021,2026-05-31,C0035,P059,4.0,Cash on Delivery,Refunded,12616.04,7036.26,50464.16,50464.16,0.0,28145.04,-28145.04
