order_id,order_date,warehouse,carrier,route,product_type,day_of_week,season,promised_date,delay_days,actual_delivery_date,delivery_status,warehouse_processing_hours,distance_km,delivery_attempts
O00939,2026-04-17,Kolkata-W1,BlueDart,South,Home,Thursday,Festive,2026-04-19,2,2026-04-21,Delayed,10.0,29.0,1
O00940,2025-08-22,Delhi-W1,EcomExpress,Regional,Sports,Sunday,Monsoon,2025-08-27,7,2025-09-03,Delayed,10.3,554.5,1
O00941,2026-07-26,Mumbai-W1,Delhivery,North,Electronics,Tuesday,Festive,2026-07-29,2,2026-07-31,Delayed,6.9,116.3,1
O00942,2026-03-30,Bengaluru-W1,EcomExpress,Regional,Sports,Saturday,Summer,2026-04-06,4,2026-04-10,Delayed,12.8,572.8,2
O00943,2026-07-24,Bengaluru-W1,BlueDart,East,Home,Friday,Winter,2026-07-26,0,2026-07-26,On Time,1.5,733.6,1
O00944,2025-06-11,Bengaluru-W1,DTDC,North,Beauty,Sunday,Monsoon,2025-06-15,2,2025-06-17,Delayed,4.2,1657.9,1
O00945,2025-10-28,Mumbai-W1,BlueDart,Local,Beauty,Tuesday,Summer,2025-11-04,2,2025-11-06,Delayed,11.4,149.6,1
O00946,2025-11-02,Hyderabad-W1,DTDC,West,Beauty,Saturday,Festive,2025-11-08,2,2025-11-10,Delayed,7.4,1400.0,1
O00947,2025-01-02,Kolkata-W1,XpressBees,South,Sports,Saturday,Summer,2025-01-04,0,2025-01-04,On Time,5.5,715.0,3
O00948,2025-09-28,Bengaluru-W1,DTDC,North,Beauty,Monday,Summer,2025-09-30,1,2025-10-01,Delayed,9.5,1461.2,2
O00949,2026-02-25,Delhi-W1,BlueDart,North,Fashion,Saturday,Summer,2026-03-04,2,2026-03-06,Delayed,15.5,926.6,1
O00950,2025-05-23,Kolkata-W1,EcomExpress,South,Electronics,Wednesday,Summer,2025-05-29,2,2025-05-31,Delayed,10.8,75.5,1
O00951,2026-06-19,Delhi-W1,BlueDart,Local,Electronics,Saturday,Summer,2026-06-24,0,2026-06-24,On Time,13.9,1703.4,1
O00952,2025-02-06,Kolkata-W1,BlueDart,Regional,Home,Saturday,Summer,2025-02-09,1,2025-02-10,Delayed,11.2,153.5,1
O00953,2025-04-17,Kolkata-W1,XpressBees,Regional,Sports,Friday,Spring,2025-04-22,1,2025-04-23,Delayed,17.9,1077.8,2
O00954,2025-10-24,Delhi-W1,Delhivery,West,Electronics,Wednesday,Festive,2025-10-28,3,2025-10-31,Delayed,6.1,1580.4,2
O00955,2025-04-07,Delhi-W1,BlueDart,North,Sports,Tuesday,Winter,2025-04-14,3,2025-04-17,Delayed,16.1,148.2,3
O00956,2025-10-08,Kolkata-W1,XpressBees,South,Home,Wednesday,Festive,2025-10-10,4,2025-10-14,Delayed,2.3,999.2,1
O00957,2025-04-20,Bengaluru-W1,EcomExpress,East,Beauty,Wednesday,Monsoon,2025-04-25,5,2025-04-30,Delayed,3.4,1484.6,2
O00958,2026-07-03,Delhi-W1,XpressBees,Local,Home,Tuesday,Monsoon,2026-07-06,1,2026-07-07,Delayed,12.7,1775.5,2
O00959,2026-07-06,Mumbai-W1,XpressBees,Regional,Fashion,Friday,Festive,2026-07-10,5,2026-07-15,Delayed,3.3,1305.2,1
O00960,2026-08-20,Mumbai-W1,DTDC,Local,Beauty,Sunday,Summer,2026-08-25,0,2026-08-25,On Time,6.9,504.6,3
O00961,2025-07-07,Kolkata-W1,Delhivery,Local,Beauty,Saturday,Spring,2025-07-09,2,2025-07-11,Delayed,17.8,1260.7,1
O00962,2026-05-03,Hyderabad-W1,Delhivery,West,Beauty,Wednesday,Winter,2026-05-06,2,2026-05-08,Delayed,3.8,1271.9,3
O00963,2025-12-20,Kolkata-W1,EcomExpress,Local,Home,Wednesday,Summer,2025-12-22,2,2025-12-24,Delayed,14.7,1261.4,1
O00964,2025-01-19,Kolkata-W1,XpressBees,South,Fashion,Sunday,Festive,2025-01-21,2,2025-01-23,Delayed,6.7,1538.4,1
O00965,2026-01-28,Bengaluru-W1,EcomExpress,West,Sports,Tuesday,Festive,2026-02-01,5,2026-02-06,Delayed,3.5,161.8,1
O00966,2025-09-18,Bengaluru-W1,EcomExpress,South,Home,Thursday,Spring,2025-09-21,3,2025-09-24,Delayed,8.6,199.6,1
O00967,2026-02-14,Hyderabad-W1,Delhivery,West,Electronics,Sunday,Spring,2026-02-20,0,2026-02-20,On Time,17.1,1154.9,3
O00968,2026-02-07,Hyderabad-W1,Delhivery,South,Electronics,Wednesday,Festive,2026-02-09,2,2026-02-11,Delayed,3.2,1717.2,1
O00969,2026-04-29,Hyderabad-W1,Delhivery,West,Home,Monday,Summer,2026-05-02,1,2026-05-03,Delayed,3.0,841.2,3
O00970,2025-10-31,Hyderabad-W1,BlueDart,West,Sports,Saturday,Summer,2025-11-02,1,2025-11-03,Delayed,12.4,1729.2,3
O00971,2025-01-18,Hyderabad-W1,XpressBees,North,Electronics,Saturday,Summer,2025-01-23,1,2025-01-24,Delayed,5.8,1688.9,1
O00972,2025-07-03,Kolkata-W1,EcomExpress,South,Sports,Sunday,Winter,2025-07-08,4,2025-07-12,Delayed,25.5,1625.7,2
O00973,2026-02-09,Kolkata-W1,XpressBees,North,Beauty,Friday,Winter,2026-02-12,2,2026-02-14,Delayed,10.3,1638.2,3
O00974,2025-05-11,Mumbai-W1,EcomExpress,West,Home,Sunday,Summer,2025-05-15,4,2025-05-19,Delayed,15.4,1617.5,1
O00975,2026-04-24,Mumbai-W1,EcomExpress,Regional,Beauty,Wednesday,Festive,2026-04-30,7,2026-05-07,Delayed,10.1,1476.7,1
O00976,2025-01-08,Delhi-W1,EcomExpress,West,Electronics,Tuesday,Spring,2025-01-13,3,2025-01-16,Delayed,3.2,1252.5,1
O00977,2025-11-14,Kolkata-W1,EcomExpress,Regional,Sports,Monday,Monsoon,2025-11-18,4,2025-11-22,Delayed,4.4,48.8,3
O00978,2026-01-26,Hyderabad-W1,DTDC,Regional,Beauty,Sunday,Spring,2026-02-01,4,2026-02-05,Delayed,4.9,242.4,1
O00979,2026-06-03,Delhi-W1,DTDC,Regional,Electronics,Tuesday,Spring,2026-06-08,3,2026-06-11,Delayed,11.6,245.9,1
O00980,2025-05-16,Bengaluru-W1,BlueDart,Regional,Fashion,Sunday,Monsoon,2025-05-22,1,2025-05-23,Delayed,8.4,47.3,3
O00981,2026-06-15,Kolkata-W1,Delhivery,South,Beauty,Wednesday,Summer,2026-06-22,2,2026-06-24,Delayed,1.9,214.5,1
O00982,2026-01-02,Mumbai-W1,EcomExpress,East,Fashion,Monday,Spring,2026-01-04,4,2026-01-08,Delayed,13.1,1655.9,1
O00983,2026-05-04,Kolkata-W1,XpressBees,South,Fashion,Friday,Monsoon,2026-05-07,1,2026-05-08,Delayed,28.3,1196.5,2
O00984,2025-01-11,Kolkata-W1,DTDC,East,Electronics,Friday,Festive,2025-01-16,3,2025-01-19,Delayed,3.7,565.2,3
O00985,2026-07-07,Kolkata-W1,Delhivery,South,Home,Sunday,Festive,2026-07-12,5,2026-07-17,Delayed,4.2,1429.1,2
O00986,2026-03-22,Kolkata-W1,BlueDart,Regional,Sports,Friday,Festive,2026-03-24,3,2026-03-27,Delayed,5.3,881.6,1
O00987,2025-04-24,Bengaluru-W1,Delhivery,Local,Electronics,Thursday,Summer,2025-04-29,0,2025-04-29,On Time,7.8,260.1,1
O00988,2025-07-15,Mumbai-W1,EcomExpress,West,Beauty,Tuesday,Spring,2025-07-20,5,2025-07-25,Delayed,4.0,1592.7,1
O00989,2025-11-19,Kolkata-W1,Delhivery,East,Sports,Wednesday,Spring,2025-11-26,2,2025-11-28,Delayed,17.6,612.9,2
O00990,2026-05-27,Bengaluru-W1,EcomExpress,Local,Home,Monday,Winter,2026-06-01,4,2026-06-05,Delayed,21.7,1259.5,1
O00991,2025-06-14,Delhi-W1,DTDC,Regional,Electronics,Sunday,Festive,2025-06-19,3,2025-06-22,Delayed,9.2,526.6,3
O00992,2025-09-09,Kolkata-W1,DTDC,East,Home,Sunday,Summer,2025-09-14,0,2025-09-14,On Time,8.1,902.6,2
O00993,2025-02-13,Bengaluru-W1,EcomExpress,Local,Beauty,Saturday,Monsoon,2025-02-17,2,2025-02-19,Delayed,2.1,1470.2,1
O00994,2026-04-15,Hyderabad-W1,XpressBees,South,Electronics,Saturday,Summer,2026-04-20,1,2026-04-21,Delayed,3.5,286.4,1
O00995,2026-05-04,Delhi-W1,DTDC,Regional,Beauty,Tuesday,Spring,2026-05-06,2,2026-05-08,Delayed,1.3,1759.2,3
O00996,2025-06-30,Mumbai-W1,XpressBees,South,Sports,Wednesday,Festive,2025-07-07,4,2025-07-11,Delayed,5.5,131.0,3
O00997,2025-03-18,Kolkata-W1,EcomExpress,South,Sports,Thursday,Winter,2025-03-23,2,2025-03-25,Delayed,6.3,963.5,1
O00998,2026-01-09,Kolkata-W1,EcomExpress,Regional,Home,Wednesday,Summer,2026-01-15,3,2026-01-18,Delayed,12.3,1649.3,1
O00999,2025-03-08,Bengaluru-W1,DTDC,East,Home,Tuesday,Winter,2025-03-15,2,2025-03-17,Delayed,9.2,1702.5,1
O01000,2026-06-09,Mumbai-W1,XpressBees,West,Sports,Wednesday,Spring,2026-06-16,2,2026-06-18,Delayed,4.7,421.6,1
O01001,2025-04-02,Hyderabad-W1,EcomExpress,North,Fashion,Saturday,Monsoon,2025-04-08,2,2025-04-10,Delayed,12.7,263.5,1
O01002,2025-09-01,Delhi-W1,DTDC,North,Sports,Saturday,Summer,2025-09-03,1,2025-09-04,Delayed,31.1,1305.3,2
O01003,2025-12-07,Mumbai-W1,EcomExpress,West,Electronics,Monday,Spring,2025-12-11,5,2025-12-16,Delayed,13.1,80.3,3
O01004,2025-10-31,Kolkata-W1,Delhivery,Regional,Beauty,Thursday,Festive,2025-11-02,5,2025-11-07,Delayed,5.9,876.0,1
O01005,2026-02-02,Bengaluru-W1,Delhivery,North,Sports,Saturday,Summer,2026-02-06,2,2026-02-08,Delayed,9.9,1434.5,1
O01006,2026-03-24,Hyderabad-W1,DTDC,West,Sports,Monday,Winter,2026-03-27,2,2026-03-29,Delayed,3.9,1010.7,1
O01007,2025-04-07,Bengaluru-W1,EcomExpress,Local,Beauty,Thursday,Summer,2025-04-13,3,2025-04-16,Delayed,3.6,342.5,2
O01008,2025-11-27,Delhi-W1,DTDC,West,Beauty,Saturday,Spring,2025-12-04,1,2025-12-05,Delayed,22.7,879.2,1
O01009,2025-07-24,Mumbai-W1,BlueDart,East,Electronics,Thursday,Spring,2025-07-31,1,2025-08-01,Delayed,10.0,1658.7,1
O01010,2026-03-25,Bengaluru-W1,DTDC,West,Beauty,Wednesday,Winter,2026-04-01,4,2026-04-05,Delayed,15.7,1112.9,1
O01011,2026-02-22,Bengaluru-W1,DTDC,South,Home,Monday,Spring,2026-02-28,1,2026-03-01,Delayed,7.0,1300.1,2
O01012,2025-03-18,Kolkata-W1,Delhivery,South,Sports,Thursday,Summer,2025-03-24,2,2025-03-26,Delayed,3.5,608.6,1
O01013,2026-07-03,Bengaluru-W1,Delhivery,Regional,Beauty,Sunday,Winter,2026-07-07,4,2026-07-11,Delayed,3.0,343.3,2
O01014,2026-03-01,Hyderabad-W1,EcomExpress,South,Electronics,Thursday,Spring,2026-03-08,3,2026-03-11,Delayed,4.3,463.9,1
O01015,2026-03-05,Mumbai-W1,DTDC,Local,Beauty,Wednesday,Spring,2026-03-07,2,2026-03-09,Delayed,10.9,962.1,1
O01016,2026-04-30,Delhi-W1,DTDC,West,Sports,Saturday,Summer,2026-05-04,1,2026-05-05,Delayed,2.5,508.0,3
O01017,2025-05-15,Bengaluru-W1,EcomExpress,Local,Fashion,Saturday,Spring,2025-05-22,2,2025-05-24,Delayed,8.7,977.8,1
O01018,2025-09-11,Hyderabad-W1,XpressBees,Regional,Beauty,Sunday,Summer,2025-09-17,1,2025-09-18,Delayed,11.8,1275.5,1
O01019,2026-07-14,Delhi-W1,EcomExpress,South,Home,Tuesday,Festive,2026-07-20,6,2026-07-26,Delayed,3.4,1323.2,1
O01020,2025-09-12,Hyderabad-W1,Delhivery,North,Sports,Tuesday,Summer,2025-09-18,0,2025-09-18,On Time,31.0,300.6,1
O01021,2026-05-14,Bengaluru-W1,Delhivery,West,Electronics,Saturday,Monsoon,2026-05-21,2,2026-05-23,Delayed,14.6,1352.0,2
O01022,2026-04-29,Bengaluru-W1,DTDC,North,Sports,Sunday,Spring,2026-05-05,0,2026-05-05,On Time,7.7,1212.5,1
O01023,2025-02-15,Mumbai-W1,Delhivery,East,Fashion,Friday,Festive,2025-02-18,2,2025-02-20,Delayed,4.9,26.5,1
O01024,2026-03-19,Kolkata-W1,EcomExpress,Regional,Electronics,Friday,Winter,2026-03-25,4,2026-03-29,Delayed,10.2,110.7,3
O01025,2026-08-05,Hyderabad-W1,DTDC,East,Fashion,Sunday,Monsoon,2026-08-12,1,2026-08-13,Delayed,10.0,1165.0,3
O01026,2026-08-02,Kolkata-W1,EcomExpress,North,Fashion,Thursday,Winter,2026-08-06,3,2026-08-09,Delayed,8.8,693.7,3
O01027,2025-01-04,Kolkata-W1,EcomExpress,North,Home,Saturday,Monsoon,2025-01-10,4,2025-01-14,Delayed,10.5,267.3,1
O01028,2025-01-01,Delhi-W1,DTDC,North,Beauty,Tuesday,Festive,2025-01-06,2,2025-01-08,Delayed,4.0,84.7,2
O01029,2025-10-17,Delhi-W1,XpressBees,East,Home,Thursday,Festive,2025-10-20,4,2025-10-24,Delayed,13.1,291.1,2
O01030,2025-04-19,Hyderabad-W1,Delhivery,Regional,Home,Monday,Festive,2025-04-26,5,2025-05-01,Delayed,2.8,1723.7,2
O01031,2026-07-29,Kolkata-W1,BlueDart,West,Home,Sunday,Monsoon,2026-08-04,0,2026-08-04,On Time,1.4,1311.0,2
O01032,2026-04-05,Mumbai-W1,BlueDart,West,Electronics,Sunday,Summer,2026-04-10,0,2026-04-10,On Time,12.2,952.2,1
O01033,2025-09-23,Kolkata-W1,BlueDart,Local,Beauty,Tuesday,Winter,2025-09-30,1,2025-10-01,Delayed,10.7,1695.1,1
O01034,2025-05-18,Delhi-W1,Delhivery,Local,Beauty,Tuesday,Summer,2025-05-22,1,2025-05-23,Delayed,8.3,1116.3,1
O01035,2026-03-10,Kolkata-W1,XpressBees,North,Electronics,Tuesday,Summer,2026-03-13,2,2026-03-15,Delayed,5.3,1307.5,1
O01036,2025-02-13,Bengaluru-W1,EcomExpress,Regional,Home,Sunday,Spring,2025-02-19,4,2025-02-23,Delayed,6.0,512.4,2
O01037,2026-05-25,Bengaluru-W1,DTDC,Regional,Home,Friday,Winter,2026-05-29,2,2026-05-31,Delayed,3.9,1062.2,1
O01038,2025-09-19,Mumbai-W1,XpressBees,South,Fashion,Wednesday,Monsoon,2025-09-26,0,2025-09-26,On Time,9.9,262.5,1
O01039,2025-06-01,Hyderabad-W1,BlueDart,South,Fashion,Wednesday,Spring,2025-06-06,0,2025-06-06,On Time,1.2,731.0,1
O01040,2025-08-01,Kolkata-W1,Delhivery,East,Sports,Sunday,Spring,2025-08-08,2,2025-08-10,Delayed,1.8,64.7,1
O01041,2025-08-22,Bengaluru-W1,Delhivery,South,Fashion,Friday,Festive,2025-08-29,2,2025-08-31,Delayed,4.1,393.8,2
O01042,2025-12-27,Hyderabad-W1,DTDC,West,Beauty,Saturday,Monsoon,2025-12-30,0,2025-12-30,On Time,9.1,139.4,1
O01043,2025-11-16,Bengaluru-W1,EcomExpress,West,Electronics,Saturday,Summer,2025-11-22,3,2025-11-25,Delayed,7.8,701.1,2
O01044,2025-08-10,Hyderabad-W1,XpressBees,East,Home,Sunday,Summer,2025-08-14,1,2025-08-15,Delayed,18.4,1518.2,2
O01045,2025-07-29,Hyderabad-W1,XpressBees,Local,Sports,Sunday,Summer,2025-08-01,1,2025-08-02,Delayed,6.9,683.4,2
O01046,2026-01-31,Bengaluru-W1,XpressBees,North,Fashion,Friday,Festive,2026-02-05,4,2026-02-09,Delayed,13.8,1497.8,3
O01047,2026-08-06,Delhi-W1,EcomExpress,Regional,Sports,Friday,Summer,2026-08-12,5,2026-08-17,Delayed,8.8,1183.4,2
O01048,2026-05-04,Hyderabad-W1,EcomExpress,Local,Electronics,Saturday,Winter,2026-05-07,5,2026-05-12,Delayed,1.4,919.6,2
O01049,2026-08-24,Kolkata-W1,EcomExpress,West,Electronics,Wednesday,Summer,2026-08-29,2,2026-08-31,Delayed,3.5,430.2,1
O01050,2026-04-09,Bengaluru-W1,DTDC,Local,Sports,Thursday,Summer,2026-04-14,2,2026-04-16,Delayed,3.9,1660.3,1
O01051,2026-03-28,Delhi-W1,Delhivery,East,Sports,Friday,Winter,2026-04-01,1,2026-04-02,Delayed,4.7,102.3,3
O01052,2026-02-17,Bengaluru-W1,BlueDart,North,Sports,Thursday,Festive,2026-02-24,4,2026-02-28,Delayed,6.4,1241.6,3
O01053,2026-04-21,Mumbai-W1,EcomExpress,West,Home,Thursday,Spring,2026-04-26,3,2026-04-29,Delayed,16.0,1120.1,2
O01054,2025-09-13,Kolkata-W1,Delhivery,East,Beauty,Monday,Monsoon,2025-09-18,0,2025-09-18,On Time,7.3,796.7,1
O01055,2025-05-30,Mumbai-W1,EcomExpress,Local,Fashion,Wednesday,Festive,2025-06-06,4,2025-06-10,Delayed,5.1,436.4,1
O01056,2025-05-07,Hyderabad-W1,BlueDart,Regional,Fashion,Sunday,Summer,2025-05-09,3,2025-05-12,Delayed,14.3,778.1,1
O01057,2026-01-27,Hyderabad-W1,EcomExpress,South,Fashion,Thursday,Spring,2026-02-01,3,2026-02-04,Delayed,14.3,1571.6,1
O01058,2026-04-25,Mumbai-W1,Delhivery,East,Sports,Sunday,Monsoon,2026-05-01,1,2026-05-02,Delayed,1.0,1507.0,1
O01059,2026-02-01,Mumbai-W1,DTDC,West,Sports,Sunday,Monsoon,2026-02-04,0,2026-02-04,On Time,7.8,1694.8,1
O01060,2026-02-06,Hyderabad-W1,BlueDart,Local,Sports,Wednesday,Monsoon,2026-02-13,0,2026-02-13,On Time,17.3,557.5,1
O01061,2025-10-01,Delhi-W1,Delhivery,South,Home,Wednesday,Winter,2025-10-08,2,2025-10-10,Delayed,7.0,699.9,1
O01062,2025-05-19,Kolkata-W1,XpressBees,South,Home,Monday,Winter,2025-05-26,0,2025-05-26,On Time,3.7,38.6,1
O01063,2025-04-13,Bengaluru-W1,XpressBees,Local,Home,Sunday,Spring,2025-04-19,2,2025-04-21,Delayed,13.7,1697.6,1
O01064,2025-08-30,Mumbai-W1,XpressBees,North,Home,Saturday,Summer,2025-09-06,0,2025-09-06,On Time,3.3,596.3,1
O01065,2025-04-27,Kolkata-W1,DTDC,Local,Electronics,Wednesday,Spring,2025-05-03,0,2025-05-03,On Time,8.9,730.5,1
O01066,2025-08-02,Bengaluru-W1,EcomExpress,West,Home,Thursday,Summer,2025-08-06,4,2025-08-10,Delayed,6.9,1634.5,1
O01067,2026-04-29,Bengaluru-W1,EcomExpress,Regional,Home,Saturday,Festive,2026-05-01,5,2026-05-06,Delayed,2.1,950.2,1
O01068,2026-06-13,Mumbai-W1,EcomExpress,West,Home,Saturday,Monsoon,2026-06-20,4,2026-06-24,Delayed,15.5,1021.3,1
O01069,2025-08-12,Delhi-W1,DTDC,South,Fashion,Tuesday,Monsoon,2025-08-14,2,2025-08-16,Delayed,10.4,321.3,2
O01070,2025-09-27,Delhi-W1,XpressBees,Regional,Fashion,Thursday,Winter,2025-10-04,3,2025-10-07,Delayed,18.9,900.1,1
O01071,2025-05-14,Kolkata-W1,EcomExpress,East,Fashion,Thursday,Festive,2025-05-20,5,2025-05-25,Delayed,7.8,1653.2,3
O01072,2025-04-24,Kolkata-W1,DTDC,South,Beauty,Wednesday,Festive,2025-04-27,5,2025-05-02,Delayed,3.9,1007.9,2
O01073,2026-03-17,Hyderabad-W1,DTDC,North,Electronics,Thursday,Summer,2026-03-19,1,2026-03-20,Delayed,2.3,462.9,1
O01074,2025-12-31,Delhi-W1,Delhivery,Local,Sports,Sunday,Festive,2026-01-02,2,2026-01-04,Delayed,14.4,61.0,3
O01075,2025-08-20,Kolkata-W1,EcomExpress,East,Home,Tuesday,Winter,2025-08-26,2,2025-08-28,Delayed,3.6,608.7,2
O01076,2026-04-03,Hyderabad-W1,XpressBees,West,Fashion,Wednesday,Summer,2026-04-05,0,2026-04-05,On Time,30.9,1032.8,1
O01077,2026-01-10,Bengaluru-W1,BlueDart,Regional,Electronics,Friday,Spring,2026-01-14,1,2026-01-15,Delayed,23.3,81.5,3
O01078,2026-08-27,Kolkata-W1,DTDC,East,Home,Thursday,Summer,2026-09-02,2,2026-09-04,Delayed,8.3,1099.6,3
O01079,2025-07-26,Hyderabad-W1,Delhivery,North,Beauty,Thursday,Spring,2025-07-28,2,2025-07-30,Delayed,6.6,944.5,1
O01080,2026-06-04,Delhi-W1,BlueDart,Local,Sports,Monday,Summer,2026-06-06,2,2026-06-08,Delayed,4.7,1411.3,2
O01081,2026-04-13,Bengaluru-W1,DTDC,East,Home,Friday,Monsoon,2026-04-15,1,2026-04-16,Delayed,5.1,56.9,3
O01082,2026-03-19,Kolkata-W1,Delhivery,West,Sports,Friday,Spring,2026-03-25,0,2026-03-25,On Time,27.6,1406.6,1
O01083,2025-11-17,Delhi-W1,EcomExpress,Regional,Home,Sunday,Winter,2025-11-20,3,2025-11-23,Delayed,5.9,940.0,2
O01084,2025-04-03,Bengaluru-W1,Delhivery,East,Beauty,Tuesday,Spring,2025-04-08,3,2025-04-11,Delayed,10.9,670.1,1
O01085,2026-02-12,Mumbai-W1,DTDC,Local,Electronics,Sunday,Spring,2026-02-19,0,2026-02-19,On Time,11.4,1737.9,1
O01086,2025-06-07,Delhi-W1,EcomExpress,West,Sports,Friday,Summer,2025-06-09,3,2025-06-12,Delayed,15.0,292.4,1
O01087,2025-04-09,Mumbai-W1,XpressBees,East,Sports,Sunday,Monsoon,2025-04-14,0,2025-04-14,On Time,10.3,976.7,1
O01088,2025-08-13,Kolkata-W1,Delhivery,Regional,Electronics,Sunday,Summer,2025-08-18,2,2025-08-20,Delayed,7.9,581.2,1
O01089,2026-03-17,Hyderabad-W1,BlueDart,Local,Sports,Monday,Summer,2026-03-19,0,2026-03-19,On Time,4.3,951.8,1
O01090,2026-08-08,Kolkata-W1,EcomExpress,North,Fashion,Tuesday,Monsoon,2026-08-10,5,2026-08-15,Delayed,11.3,996.3,1
O01091,2026-02-05,Delhi-W1,EcomExpress,North,Electronics,Sunday,Summer,2026-02-12,3,2026-02-15,Delayed,9.8,165.6,1
O01092,2026-07-25,Mumbai-W1,XpressBees,South,Beauty,Sunday,Monsoon,2026-07-30,4,2026-08-03,Delayed,5.8,1191.7,1
O01093,2025-03-05,Mumbai-W1,Delhivery,East,Home,Friday,Winter,2025-03-08,2,2025-03-10,Delayed,10.6,1143.9,2
O01094,2026-07-14,Bengaluru-W1,BlueDart,Regional,Home,Tuesday,Monsoon,2026-07-19,1,2026-07-20,Delayed,7.4,1386.2,3
O01095,2025-10-06,Kolkata-W1,XpressBees,East,Electronics,Friday,Festive,2025-10-09,6,2025-10-15,Delayed,9.8,167.7,2
O01096,2026-06-03,Kolkata-W1,Delhivery,Local,Fashion,Friday,Monsoon,2026-06-07,1,2026-06-08,Delayed,12.7,538.6,1
O01097,2025-09-05,Delhi-W1,BlueDart,South,Beauty,Sunday,Monsoon,2025-09-08,1,2025-09-09,Delayed,8.9,1171.9,1
O01098,2026-01-03,Mumbai-W1,BlueDart,Regional,Home,Saturday,Festive,2026-01-10,4,2026-01-14,Delayed,13.4,250.4,1
O01099,2025-04-08,Delhi-W1,DTDC,East,Home,Friday,Monsoon,2025-04-14,1,2025-04-15,Delayed,8.8,1221.3,1
O01100,2025-09-25,Delhi-W1,BlueDart,Regional,Fashion,Sunday,Spring,2025-09-27,1,2025-09-28,Delayed,15.0,111.0,1
O01101,2025-03-01,Mumbai-W1,Delhivery,Local,Sports,Thursday,Summer,2025-03-05,1,2025-03-06,Delayed,6.4,606.2,1
O01102,2026-05-15,Delhi-W1,XpressBees,South,Electronics,Friday,Summer,2026-05-20,0,2026-05-20,On Time,3.7,1524.8,2
O01103,2025-11-04,Mumbai-W1,XpressBees,Regional,Fashion,Thursday,Winter,2025-11-07,4,2025-11-11,Delayed,9.5,1394.9,1
O01104,2026-05-08,Delhi-W1,DTDC,Local,Fashion,Wednesday,Winter,2026-05-12,0,2026-05-12,On Time,21.4,1162.3,1
O01105,2026-02-15,Hyderabad-W1,Delhivery,North,Fashion,Saturday,Festive,2026-02-21,5,2026-02-26,Delayed,14.0,1567.5,1
O01106,2025-05-20,Delhi-W1,BlueDart,Regional,Fashion,Monday,Spring,2025-05-23,1,2025-05-24,Delayed,21.2,1278.1,2
O01107,2025-11-24,Delhi-W1,DTDC,South,Sports,Tuesday,Winter,2025-12-01,0,2025-12-01,On Time,5.8,937.3,2
O01108,2026-04-09,Hyderabad-W1,EcomExpress,West,Beauty,Tuesday,Summer,2026-04-14,3,2026-04-17,Delayed,7.9,1763.6,3
O01109,2025-06-12,Kolkata-W1,Delhivery,West,Fashion,Wednesday,Winter,2025-06-17,1,2025-06-18,Delayed,3.9,1252.3,1
O01110,2025-03-01,Mumbai-W1,DTDC,Regional,Fashion,Friday,Winter,2025-03-04,2,2025-03-06,Delayed,3.0,1084.5,3
O01111,2025-01-31,Bengaluru-W1,XpressBees,Regional,Electronics,Monday,Monsoon,2025-02-06,2,2025-02-08,Delayed,19.5,738.9,1
O01112,2025-11-29,Hyderabad-W1,DTDC,Local,Home,Wednesday,Winter,2025-12-01,2,2025-12-03,Delayed,18.3,1624.8,3
O01113,2025-03-17,Kolkata-W1,EcomExpress,East,Sports,Wednesday,Festive,2025-03-19,9,2025-03-28,Delayed,12.0,535.8,1
O01114,2025-11-13,Delhi-W1,Delhivery,West,Fashion,Tuesday,Summer,2025-11-18,0,2025-11-18,On Time,5.8,21.5,1
O01115,2026-02-21,Kolkata-W1,DTDC,East,Beauty,Thursday,Festive,2026-02-27,4,2026-03-03,Delayed,12.9,358.1,1
O01116,2025-07-09,Hyderabad-W1,BlueDart,West,Beauty,Thursday,Festive,2025-07-14,3,2025-07-17,Delayed,17.3,201.6,2
O01117,2026-05-04,Delhi-W1,Delhivery,Regional,Beauty,Friday,Spring,2026-05-06,4,2026-05-10,Delayed,22.8,577.6,3
O01118,2025-11-11,Kolkata-W1,DTDC,South,Electronics,Friday,Monsoon,2025-11-16,1,2025-11-17,Delayed,2.5,1487.5,2
O01119,2025-10-23,Bengaluru-W1,DTDC,South,Beauty,Sunday,Festive,2025-10-26,3,2025-10-29,Delayed,6.4,1174.5,3
O01120,2026-05-16,Mumbai-W1,Delhivery,West,Electronics,Sunday,Spring,2026-05-23,1,2026-05-24,Delayed,6.0,308.3,3
O01121,2025-06-26,Mumbai-W1,XpressBees,West,Sports,Wednesday,Summer,2025-06-29,2,2025-07-01,Delayed,7.2,1420.9,1
O01122,2025-08-03,Hyderabad-W1,BlueDart,Local,Beauty,Friday,Summer,2025-08-10,0,2025-08-10,On Time,11.4,910.1,3
O01123,2026-08-20,Delhi-W1,Delhivery,Regional,Home,Thursday,Spring,2026-08-26,3,2026-08-29,Delayed,1.5,925.3,2
O01124,2025-11-28,Delhi-W1,BlueDart,Regional,Fashion,Monday,Festive,2025-11-30,4,2025-12-04,Delayed,5.7,655.0,3
O01125,2025-05-08,Mumbai-W1,BlueDart,East,Sports,Tuesday,Festive,2025-05-14,4,2025-05-18,Delayed,6.1,1557.0,3
O01126,2025-09-26,Kolkata-W1,Delhivery,Local,Home,Thursday,Monsoon,2025-10-02,4,2025-10-06,Delayed,8.7,576.4,1
